74.000000,54.280000
74.000000,53.440000
74.000000,50.640000
47.000000,22.120000
92.000000,77.410000
59.000000,32.290000
71.000000,53.040000
85.000000,67.880000
77.000000,59.870000
55.000000,29.530000
54.000000,27.990000
71.000000,49.600000
61.000000,37.420000
78.000000,59.120000
61.000000,39.530000
78.000000,59.620000
55.000000,33.910000
58.000000,35.130000
71.000000,49.340000
72.000000,50.010000
89.000000,73.320000
67.000000,42.940000
85.000000,62.990000
42.000000,18.650000
82.000000,64.860000
70.000000,52.670000
53.000000,31.620000
45.000000,19.230000
64.000000,41.210000
66.000000,44.480000
75.000000,58.850000
82.000000,64.970000
85.000000,65.990000
72.000000,53.780000
49.000000,27.810000
81.000000,61.520000
84.000000,65.120000
74.000000,53.620000
81.000000,62.120000
78.000000,62.580000
78.000000,60.460000
54.000000,27.410000
79.000000,57.060000
85.000000,64.960000
55.000000,27.680000
85.000000,61.820000
79.000000,62.520000
62.000000,37.930000
70.000000,50.310000
78.000000,61.220000
84.000000,65.200000
72.000000,50.790000
67.000000,46.040000
66.000000,46.740000
82.000000,66.060000
60.000000,35.060000
80.000000,61.820000
99.000000,85.130000
75.000000,53.710000
90.000000,74.800000
64.000000,44.070000
62.000000,41.440000
72.000000,53.570000
82.000000,65.490000
69.000000,51.380000
64.000000,40.140000
101.000000,81.910000
101.000000,85.020000
92.000000,75.600000
80.000000,59.910000
54.000000,29.750000
77.000000,59.480000
86.000000,69.900000
95.000000,78.200000
58.000000,33.440000
77.000000,58.720000
77.000000,53.820000
57.000000,35.800000
86.000000,64.850000
51.000000,32.180000
52.000000,30.670000
78.000000,60.330000
66.000000,44.980000
71.000000,54.590000
41.000000,18.820000
59.000000,36.710000
69.000000,41.740000
77.000000,53.070000
73.000000,54.080000
76.000000,53.830000
68.000000,49.370000
50.000000,22.890000
66.000000,45.420000
58.000000,32.390000
73.000000,54.400000
66.000000,45.050000
72.000000,51.550000
65.000000,43.280000
92.000000,78.200000
76.000000,53.480000
84.000000,63.350000
91.000000,75.580000
68.000000,43.730000
76.000000,53.170000
85.000000,64.310000
68.000000,50.740000
59.000000,38.470000
87.000000,68.480000
72.000000,51.260000
59.000000,37.500000
64.000000,40.280000
50.000000,25.680000
39.000000,13.170000
61.000000,38.160000
52.000000,28.050000
59.000000,37.740000
43.000000,17.020000
95.000000,80.980000
75.000000,55.340000
63.000000,50.170000
65.000000,41.090000
70.000000,49.320000
50.000000,27.640000
64.000000,40.940000
79.000000,64.820000
61.000000,37.660000
80.000000,62.790000
76.000000,60.330000
68.000000,47.170000
81.000000,64.230000
54.000000,30.090000
53.000000,32.600000
82.000000,63.410000
84.000000,66.610000
76.000000,59.690000
73.000000,52.420000
55.000000,34.190000
77.000000,58.390000
90.000000,73.940000
70.000000,49.460000
94.000000,80.940000
95.000000,80.970000
75.000000,55.910000
80.000000,65.420000
66.000000,47.680000
57.000000,30.890000
66.000000,51.750000
66.000000,48.260000
84.000000,64.100000
85.000000,69.710000
87.000000,65.190000
71.000000,53.770000
84.000000,63.630000
78.000000,58.310000
77.000000,57.470000
72.000000,53.590000
88.000000,74.690000
84.000000,66.260000
70.000000,49.120000
74.000000,58.610000
78.000000,57.250000
68.000000,49.600000
89.000000,71.510000
77.000000,60.750000
64.000000,38.570000
78.000000,57.930000
84.000000,67.580000
67.000000,44.850000
74.000000,54.360000
52.000000,29.390000
80.000000,61.220000
65.000000,42.710000
76.000000,60.310000
53.000000,25.710000
69.000000,47.780000
87.000000,70.640000
73.000000,52.130000
77.000000,56.330000
67.000000,48.650000
86.000000,69.190000
50.000000,27.290000
58.000000,36.790000
77.000000,56.430000
52.000000,28.820000
93.000000,79.760000
63.000000,44.150000
60.000000,40.950000
84.000000,65.410000
99.000000,89.290000
48.000000,22.290000
73.000000,53.210000
48.000000,24.220000
40.000000,11.880000
81.000000,62.360000
89.000000,73.160000
89.000000,74.090000
63.000000,41.580000
91.000000,79.310000
64.000000,40.570000
79.000000,67.420000
70.000000,48.820000
86.000000,69.660000
68.000000,45.650000
66.000000,47.520000
61.000000,38.210000
96.000000,82.830000
90.000000,67.580000
84.000000,65.400000
56.000000,33.220000
97.000000,82.500000
83.000000,63.290000
83.000000,65.540000
64.000000,44.100000
82.000000,64.020000
91.000000,81.810000
82.000000,66.570000
54.000000,33.580000
58.000000,36.110000
65.000000,44.310000
48.000000,23.780000
85.000000,67.930000
74.000000,54.260000
82.000000,61.850000
82.000000,66.150000
60.000000,36.250000
66.000000,40.650000
87.000000,70.430000
95.000000,80.750000
65.000000,43.780000
98.000000,84.120000
49.000000,23.540000
61.000000,38.100000
86.000000,68.350000
45.000000,21.620000
78.000000,60.890000
84.000000,68.280000
68.000000,47.350000
79.000000,57.440000
81.000000,64.360000
80.000000,55.470000
53.000000,28.480000
74.000000,57.100000
66.000000,42.160000
68.000000,47.470000
76.000000,52.840000
88.000000,69.780000
66.000000,47.360000
86.000000,69.590000
66.000000,45.070000
79.000000,59.690000
72.000000,52.470000
88.000000,69.670000
46.000000,19.810000
76.000000,59.430000
46.000000,21.250000
93.000000,77.180000
75.000000,57.840000
68.000000,47.730000
72.000000,48.960000
66.000000,43.030000
77.000000,60.860000
74.000000,55.520000
56.000000,34.470000
60.000000,39.690000
60.000000,40.250000
75.000000,58.620000
80.000000,63.460000
81.000000,62.320000
74.000000,50.650000
54.000000,30.370000
76.000000,59.410000
87.000000,70.290000
81.000000,59.470000
43.000000,15.880000
54.000000,28.370000
65.000000,42.100000
80.000000,64.450000
69.000000,42.500000
79.000000,59.700000
87.000000,68.000000
81.000000,65.860000
73.000000,51.820000
48.000000,26.410000
77.000000,56.330000
99.000000,87.080000
76.000000,59.940000
83.000000,60.780000
65.000000,42.720000
85.000000,64.220000
73.000000,53.970000
76.000000,56.590000
62.000000,39.040000
